edge,score
a11.h13->logits,-0.0045776367
a11.h15->logits,-0.006225586
a11.h16->logits,-0.0065612793
a11.h17->logits,-0.0042419434
a11.h20->logits,0.012268066
a11.h21->logits,0.012023926
a11.h22->logits,0.012268066
a11.h23->logits,0.013671875
a11.h24->logits,-0.012268066
a11.h25->logits,-0.01171875
a11.h26->logits,-0.012329102
a11.h27->logits,-0.0138549805
a11.h28->logits,-0.007232666
a11.h29->logits,-0.008422852
a11.h30->logits,-0.006866455
a11.h31->logits,-0.004425049
m11->logits,-0.072753906
a12.h3->logits,-0.006134033
a12.h8->logits,0.0054016113
a12.h9->logits,0.009521484
a12.h11->logits,0.0069274902
a12.h21->logits,-0.0079956055
a12.h22->logits,-0.0074157715
a12.h23->logits,-0.010559082
a12.h26->logits,-0.0072631836
a12.h30->logits,0.006225586
a12.h31->logits,0.004852295
m12->logits,-0.021362305
a13.h0->logits,-0.0059509277
a13.h1->logits,-0.014831543
a13.h2->logits,-0.0115356445
a13.h3->logits,-0.017211914
a13.h8->logits,-0.009277344
a13.h16->logits,-0.006011963
a13.h17->logits,-0.016235352
a13.h18->logits,-0.013183594
a13.h19->logits,-0.008544922
a13.h23->logits,-0.010070801
a13.h26->logits,-0.004638672
a13.h27->logits,-0.0051879883
m13->logits,-0.043945312
a14.h4->logits,-0.010070801
a14.h5->logits,-0.009887695
a14.h6->logits,-0.010253906
a14.h12->logits,-0.0043640137
a14.h14->logits,-0.0058288574
a14.h15->logits,-0.006713867
a14.h19->logits,0.00970459
a14.h20->logits,0.0039367676
a14.h21->logits,0.0048217773
a14.h22->logits,0.006652832
m14->logits,-0.024902344
a15.h0->logits,0.008300781
a15.h1->logits,0.004547119
a15.h2->logits,0.0057373047
a15.h11->logits,-0.004638672
a15.h16->logits,0.0045166016
a15.h17->logits,0.00491333
a15.h18->logits,0.0046691895
a15.h19->logits,0.0043029785
a15.h20->logits,0.0057373047
a15.h21->logits,0.005432129
a15.h22->logits,0.005859375
a15.h23->logits,0.0072021484
a15.h24->logits,0.005706787
a15.h25->logits,0.0039367676
a15.h26->logits,0.0043029785
m15->logits,0.051757812
