edge,score
m4->a16.h10<q>,-65.0
m4->a16.h12<q>,-32.5
m2->m16,-74.0
m4->m16,-696.0
m10->m16,-47.25
m2->a17.h13<q>,81.5
m4->a17.h1<q>,-54.5
m4->a17.h9<q>,44.25
m4->a17.h12<q>,-45.0
m4->a17.h13<q>,752.0
m4->m17,-350.0
m10->m17,-48.0
m4->a18.h2<q>,61.0
m4->a18.h5<q>,40.25
m2->m18,-35.25
m4->m18,-588.0
m4->a19.h8<q>,198.0
m4->a19.h10<q>,-35.25
m4->a19.h13<q>,95.5
m4->m19,-428.0
m16->m19,-36.75
m17->m19,-73.5
m4->a20.h8<q>,-97.5
m4->m20,-1112.0
m10->m20,-43.5
m4->a21.h5<q>,-41.0
m4->m21,187.0
m20->m21,-31.375
m4->m22,564.0
m21->m22,-45.5
m4->m23,114.0
m22->m23,-1504.0
m4->logits,-141.0
m22->logits,2096.0
