edge,score
a14.h16->logits,0.0035226543
a14.h18->logits,0.019742645
a14.h19->logits,0.008316508
a14.h20->logits,0.003825794
a14.h23->logits,0.0077810045
a14.h24->logits,0.0023136963
a14.h30->logits,-0.004850246
a14.h31->logits,0.0026051386
m14->logits,0.016411074
a15.h0->logits,-0.003541108
a15.h1->logits,-0.003603113
a15.h3->logits,0.0019613907
a15.h6->logits,0.0018468499
a15.h7->logits,0.0026829883
a15.h9->logits,-0.0025835147
a15.h10->logits,0.0045284377
a15.h18->logits,-0.0025745532
a15.h19->logits,0.0028611128
a15.h24->logits,-0.012011707
a15.h25->logits,0.0059500174
a15.h26->logits,-0.00427178
a15.h27->logits,0.0053417836
m15->logits,0.050091136
