edge,score
m1->m22,0.064941406
m1->m23,0.04711914
m1->a24.h13<q>,0.046142578
m1->a24.h20<q>,-0.045410156
m1->a26.h10<q>,0.10205078
m1->a26.h18<q>,-0.079589844
m1->a27.h7<q>,-0.059326172
m1->m27,0.056640625
m27->m28,0.060058594
m1->m29,0.10888672
m28->m29,0.072265625
m18->a30.h31<v>,-0.043945312
m1->m30,0.35546875
m25->m30,-0.05493164
m28->m30,-0.111816406
m29->m30,-0.26953125
m1->a31.h4<v>,0.08984375
m1->a31.h5<q>,0.075683594
m1->a31.h5<k>,-0.061279297
m1->a31.h11<q>,-0.30859375
m1->a31.h12<q>,-0.05908203
m1->a31.h12<k>,0.060546875
m1->a31.h12<v>,-0.12792969
m1->a31.h14<q>,-0.060546875
m1->a31.h14<k>,0.060546875
m1->a31.h15<k>,0.11328125
m1->a31.h15<v>,-0.14648438
m1->a31.h20<q>,0.15429688
m1->a31.h22<q>,-0.1328125
m1->a31.h24<q>,0.044677734
m1->a31.h24<v>,-0.084472656
m1->a31.h25<q>,-0.043945312
m1->a31.h25<k>,0.05834961
m29->a31.h11<q>,0.053222656
m29->a31.h12<q>,0.04663086
m29->a31.h15<v>,0.048095703
m30->a31.h4<v>,-0.07763672
m30->a31.h5<q>,-0.07763672
m30->a31.h5<k>,0.052246094
m30->a31.h10<q>,0.07128906
m30->a31.h11<q>,0.24609375
m30->a31.h12<k>,-0.060546875
m30->a31.h12<v>,0.12695312
m30->a31.h14<k>,-0.068847656
m30->a31.h15<k>,-0.12011719
m30->a31.h15<v>,0.08496094
m30->a31.h20<q>,-0.15917969
m30->a31.h22<q>,0.111816406
m30->a31.h24<k>,-0.05493164
m30->a31.h24<v>,0.08203125
m30->a31.h25<k>,-0.043701172
m1->m31,-2.171875
m9->m31,0.043701172
m11->m31,0.061279297
m14->m31,-0.067871094
m16->m31,-0.123046875
m18->m31,0.23046875
m19->m31,-0.10888672
m20->m31,-0.09423828
m21->m31,-0.055419922
m23->m31,-0.047607422
m24->m31,-0.06542969
m25->m31,-0.048828125
m29->m31,-0.19042969
m30->m31,3.3125
m1->logits,2.25
m6->logits,-0.06738281
m8->logits,-0.060546875
m11->logits,-0.08886719
m13->logits,-0.047607422
m16->logits,0.096191406
m18->logits,-0.4140625
m19->logits,0.09326172
m25->logits,0.10449219
m27->logits,-0.08251953
m28->logits,-0.071777344
m29->logits,-0.056884766
m30->logits,-4.21875
a31.h12->logits,-0.047607422
m31->logits,3.265625
