edge,score
m1->a11.h18<k>,-0.21289062
m1->a11.h20<q>,0.359375
m1->a11.h21<q>,-0.19140625
m1->a11.h21<k>,0.096191406
m1->a11.h23<q>,-0.09765625
m1->a11.h25<k>,-0.083984375
m1->a11.h27<q>,0.11425781
m1->a11.h28<q>,0.14941406
m1->a11.h29<k>,0.057861328
m1->a11.h31<q>,0.103515625
m1->m11,0.11328125
m9->m11,-0.059570312
m1->a12.h0<q>,-0.059570312
m1->a12.h7<q>,0.056884766
m1->a12.h8<q>,-0.15234375
m1->a12.h14<q>,0.07324219
m1->a12.h16<q>,0.068847656
m1->a12.h16<k>,-0.10546875
m1->a12.h17<q>,-0.06640625
m1->a12.h20<q>,0.061279297
m1->a12.h24<q>,-0.18164062
m1->a12.h24<k>,0.08251953
m1->a12.h26<k>,-0.08935547
m1->a12.h31<q>,0.13769531
m1->m12,0.34570312
m1->a13.h5<q>,0.22363281
m1->a13.h5<k>,-0.12597656
m1->a13.h5<v>,0.06640625
m1->a13.h8<q>,0.07128906
m1->a13.h12<q>,0.1796875
m1->a13.h12<k>,-0.08984375
m1->a13.h17<q>,0.15917969
m1->a13.h19<k>,-0.08935547
m1->a13.h21<q>,-0.059326172
m1->a13.h25<q>,-0.31835938
m1->a13.h26<q>,-0.05908203
m1->a13.h29<q>,0.16503906
m1->m13,0.07910156
m1->a14.h0<q>,-0.21875
m1->a14.h0<k>,0.16796875
m1->a14.h3<q>,0.091308594
m1->a14.h6<k>,-0.08935547
m1->a14.h8<q>,0.11425781
m1->a14.h11<q>,-0.067871094
m1->a14.h12<q>,-0.064453125
m1->a14.h14<q>,-0.15527344
m1->a14.h16<q>,-0.07128906
m1->a14.h25<q>,-0.059570312
m1->a14.h30<q>,-0.16210938
m1->a14.h31<q>,0.13085938
m1->a15.h6<q>,-0.18652344
m1->a15.h7<q>,-0.14355469
m1->a15.h11<q>,0.122558594
m1->a15.h13<q>,-0.09765625
m1->a15.h23<q>,-0.07470703
m1->a15.h24<q>,0.10058594
m1->a15.h26<q>,-0.14941406
m1->a15.h26<k>,0.09375
m1->a15.h30<q>,0.1640625
m1->a15.h30<k>,-0.063964844
m1->a16.h4<q>,0.10058594
m1->a16.h6<q>,0.21582031
m1->a16.h7<q>,-0.1484375
m1->a16.h8<q>,0.1875
m1->a16.h14<q>,-0.16992188
m1->a16.h14<k>,0.09082031
m1->a16.h15<q>,0.15136719
m1->a16.h22<q>,-0.05810547
m1->a16.h27<q>,-0.095214844
m1->m16,0.079589844
m1->a17.h7<q>,0.087402344
m1->a17.h10<q>,0.092285156
m1->a17.h14<q>,0.09667969
m1->a17.h15<q>,0.072265625
m1->a17.h25<q>,-0.07763672
m14->m17,-0.06982422
m16->m17,0.061279297
m1->a18.h6<q>,0.100097656
m1->a18.h11<q>,0.068847656
m1->a18.h27<q>,-0.14453125
m1->a18.h29<q>,-0.06640625
m1->a19.h6<q>,0.05908203
m1->a19.h16<q>,-0.057617188
m1->a19.h24<q>,-0.06640625
m1->m19,0.064453125
m1->a20.h4<q>,0.076171875
m1->a20.h7<q>,-0.08203125
m1->a20.h21<q>,0.05810547
m1->a20.h21<k>,-0.064453125
m1->m20,-0.07421875
m1->a23.h12<q>,-0.057861328
m1->m25,-0.05908203
m1->a26.h10<q>,0.10888672
m1->a27.h7<q>,-0.06982422
m1->a28.h30<q>,0.057617188
m1->m29,0.28710938
m16->m29,-0.06640625
m28->m29,0.103515625
m28->m30,-0.12207031
m1->a31.h4<v>,0.10498047
m1->a31.h5<q>,0.12890625
m1->a31.h5<k>,-0.09765625
m1->a31.h6<k>,0.07763672
m1->a31.h10<q>,0.083984375
m1->a31.h10<k>,-0.36328125
m1->a31.h12<q>,0.06640625
m1->a31.h12<v>,0.46484375
m1->a31.h14<q>,0.12792969
m1->a31.h14<k>,-0.072265625
m1->a31.h15<q>,0.08300781
m1->a31.h15<k>,0.34960938
m1->a31.h15<v>,-0.484375
m1->a31.h17<v>,0.06640625
m1->a31.h20<q>,-0.15527344
m1->a31.h24<q>,-0.66015625
m1->a31.h24<k>,-0.765625
m1->a31.h24<v>,-0.6484375
m1->a31.h29<k>,-0.18847656
m29->a31.h10<k>,-0.06738281
m29->a31.h12<q>,-0.06640625
m29->a31.h15<q>,0.107421875
m29->a31.h15<v>,0.09375
m29->a31.h24<q>,-0.18164062
m30->a31.h4<v>,-0.10498047
m30->a31.h5<q>,-0.14257812
m30->a31.h5<k>,0.079589844
m30->a31.h6<k>,-0.08886719
m30->a31.h10<k>,0.421875
m30->a31.h12<k>,0.06225586
m30->a31.h12<v>,-0.421875
m30->a31.h14<q>,-0.09765625
m30->a31.h14<k>,0.091308594
m30->a31.h14<v>,-0.06347656
m30->a31.h15<q>,-0.15136719
m30->a31.h15<k>,-0.38085938
m30->a31.h15<v>,0.35742188
m30->a31.h17<v>,-0.05908203
m30->a31.h20<q>,0.15820312
m30->a31.h22<q>,0.060546875
m30->a31.h24<q>,0.91015625
m30->a31.h24<k>,0.7109375
m30->a31.h24<v>,0.62890625
m30->a31.h29<k>,0.20019531
m1->m31,-4.6875
m11->m31,0.05883789
m14->m31,-0.05810547
m16->m31,-0.071777344
m18->m31,0.26953125
m19->m31,-0.08642578
m20->m31,-0.07421875
m21->m31,-0.064453125
m24->m31,-0.08886719
m25->m31,-0.05883789
m28->m31,0.06542969
m29->m31,0.3984375
m30->m31,4.90625
m1->logits,5.71875
m6->logits,-0.079589844
m8->logits,-0.068359375
m10->logits,-0.06640625
m11->logits,-0.087890625
m13->logits,-0.056884766
m16->logits,0.099609375
m18->logits,-0.39257812
m19->logits,0.079589844
m22->logits,-0.056884766
m25->logits,0.12451172
m28->logits,-0.09667969
m29->logits,0.20410156
m30->logits,-7.40625
a31.h12->logits,-0.06689453
m31->logits,3.1875
