Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13,Head_14,Head_15,Head_16,Head_17,Head_18,Head_19,Head_20,Head_21,Head_22,Head_23,Head_24,Head_25,Head_26,Head_27,Head_28,Head_29,Head_30,Head_31
10,0.13054977118968963,0.08112764887511731,0.1432371500134468,0.11578255459666252,0.1524333606660366,0.1126631423830986,0.146746247112751,0.06355423271656037,0.1096520534157753,0.17975210428237914,0.14368033662438393,0.2541713279485702,0.11423410072922707,0.07900891192257405,0.14698591634631156,0.22685573428869246,0.1507183349132538,0.16864048540592194,0.09573494888842106,0.19831595972180366,0.11869923256337643,0.17950023531913759,0.1788930355012417,0.14913083359599114,0.1660081124305725,0.16090172454714774,0.21535215511918068,0.17000262096524238,0.09803456276655197,0.28099599927663804,0.2475970858335495,0.21583719670772553
11,0.12441155821084976,0.30823341190814973,0.07662833213806153,0.1479011932760477,0.1632784090936184,0.1512297622859478,0.12121798127889633,0.27989703059196475,0.21273526608943938,0.14097463071346283,0.10004110984504223,0.22125030115246772,0.16620696291327478,0.20754134237766267,0.25300160199403765,0.07874046593904495,0.1059864528477192,0.3377754259109497,0.11118187315762043,0.25482870638370514,0.13527054622769355,0.09381177924573421,0.14214461907744408,0.10839742787182331,0.1964339132606983,0.13710598528385162,0.24330945938825607,0.16494835406541825,0.3393853512406349,0.13812247678637504,0.21420943707227708,0.25008135080337524
12,0.15250857055187225,0.24667825698852539,0.06803133144974709,0.16196190938353539,0.26390547573566436,0.16080956235527993,0.184097540974617,0.11541743308305741,0.1545522977411747,0.35563787549734116,0.18392433136701583,0.34967778831720353,0.22881455332040787,0.22680400282144547,0.2758428156375885,0.10439387500286103,0.16840141579508783,0.20499477937817573,0.15459453016519548,0.15813863143324852,0.1121604959666729,0.30171807408332824,0.08004697039723396,0.13504947051405908,0.14949476838111878,0.33165364146232607,0.13714940771460532,0.17076376542448998,0.13049427881836892,0.09892278708517552,0.24094560965895653,0.19689179569482804
13,0.13653647154569626,0.1894858720898628,0.4280415803194046,0.1375727166235447,0.2875534331798553,0.18329780787229538,0.04566659022122622,0.10132213100790978,0.36755859583616257,0.22522456496953963,0.22676437616348266,0.13104795664548874,0.16236989930272103,0.17848913088440896,0.08363799415528775,0.08368372552096844,0.18749870270490646,0.3715604692697525,0.2870300826430321,0.20207637161016465,0.2054600016772747,0.23586404234170913,0.22321812748908998,0.18131007507443428,0.1462767653167248,0.19691954672336578,0.12542196474969386,0.1223775766044855,0.10119779653847218,0.08986921891570092,0.308445823341608,0.23393628984689713
14,0.17361697435379028,0.08896212965250015,0.25881749525666237,0.45230262756347656,0.25150944143533704,0.20522959679365158,0.1047036998718977,0.27308284491300583,0.10975702539086342,0.3440908470749855,0.14180641055107115,0.23682891607284545,0.3783328649401665,0.22549758851528168,0.19672984406352043,0.189333673119545,0.39099961340427397,0.2858607217669487,0.20000553995370865,0.2875930947065353,0.354101904630661,0.24414678186178207,0.1608513343334198,0.1836823709309101,0.39779684349894523,0.20334022164344787,0.38885009855031966,0.27589651212096217,0.159482159614563,0.5556368577480316,0.14407932341098786,0.12451068095862866
15,0.15864685334265233,0.15899298280477525,0.17287855222821236,0.10965889677405358,0.21211676329374313,0.3153600957989693,0.1305435284972191,0.18869159266352653,0.26146128043532374,0.2939662711322308,0.16952479884028435,0.2676096785068512,0.1430871915817261,0.1674896503984928,0.3368367245793343,0.1982853154838085,0.17503688454627991,0.22287377953529358,0.24937753677368163,0.21611393257975578,0.18168772593140603,0.1480371703952551,0.18184531524777411,0.23107387989759445,0.4128661271929741,0.13200716391205788,0.16495354771614074,0.3146521937102079,0.11215636447072029,0.2096506156027317,0.1702970437705517,0.22002576068043708
16,0.11404588155448436,0.1807043306529522,0.2639551842212677,0.43716109365224837,0.40662796765565873,0.4067884615063667,0.3365611806511879,0.14197197690606117,0.1400745353102684,0.39971653088927267,0.21242140650749206,0.2169261898100376,0.10955207832157612,0.42287162110209464,0.16187586426734923,0.22591280296444893,0.13437758654356002,0.3787148016691208,0.1883232168853283,0.32237984776496886,0.32388618439435957,0.13180440962314605,0.1607394489645958,0.2441512555629015,0.21370876744389533,0.12390248581767083,0.12308674663305283,0.15215002462267876,0.17938410699367524,0.14410023398697377,0.21916027531027793,0.24653946176171304
17,0.22321067243814469,0.19344580993056298,0.11515089608728886,0.13184041380882264,0.13577614307403565,0.21552743524312973,0.15672436177730562,0.07022274419665336,0.21957648903131485,0.23143427085131407,0.406128558665514,0.15369216658174992,0.11000555008649826,0.30593236692249776,0.13547744914889337,0.25779431402683256,0.1692431290447712,0.18664536103606225,0.29701336547732354,0.19634826526045798,0.1419874295592308,0.0967924527078867,0.14879161074757577,0.0801126891374588,0.2739658373594284,0.0954954369366169,0.17891238559037448,0.12568005234003066,0.21234428584575654,0.09381831228733063,0.32567852914333345,0.30461992740631105
18,0.10764662742614746,0.16417924262583256,0.09827585704624653,0.08734786421060563,0.2486887592077255,0.14604463830590247,0.09540619723498821,0.08400334171950817,0.09926607243716717,0.19936220988631248,0.29403762876987455,0.158137384429574,0.29865713968873026,0.11563249655067921,0.12849081464111806,0.3052379530668259,0.12363862425088883,0.10172002866864205,0.11821289256215095,0.0809998058527708,0.1221068585664034,0.1271601752191782,0.1470696020871401,0.34875732004642485,0.10905897092074156,0.1635544104874134,0.18563272550702095,0.15256110072135926,0.15746115922927856,0.0308989567309618,0.30615744218230245,0.31440106391906736
19,0.1249207703769207,0.1564288794249296,0.1860398232936859,0.08194336231797933,0.33408078968524935,0.23810480102896692,0.17372082892805338,0.21160199031233787,0.17067048728466033,0.10963593117892742,0.19825130954384804,0.15085681051015853,0.1824442906677723,0.23737925469875334,0.18401187367737293,0.27557476952672005,0.3377292786538601,0.0816715070605278,0.24282781913876533,0.18102629214525223,0.13199730016291142,0.10138190265744924,0.08457083471119403,0.13853254288434982,0.1425332511216402,0.09322776503860951,0.09229637511074543,0.2675079396367073,0.1436560819298029,0.1288979408144951,0.0771871641278267,0.2852219599485397
20,0.34404347494244575,0.11884947314858436,0.12372599605470896,0.279710391908884,0.1848555789142847,0.31204352125525475,0.16777935866266488,0.2772248587012291,0.14361956484615804,0.15028222478926181,0.19300364330410957,0.32195162296295166,0.3344341912120581,0.3040150548517704,0.1360995987057686,0.16026023045182228,0.11780990332365036,0.18857329428195954,0.3338581791520119,0.09584207132458687,0.4200053611397743,0.14181271232664586,0.20196654610335826,0.0768854034692049,0.09297221761196851,0.13532915692776443,0.07304045282304288,0.1054818444699049,0.21751385204494,0.12225364051759242,0.19434128776192666,0.3275922380387783
21,0.13753987342119217,0.1514970760792494,0.10381094560027122,0.08967130534350871,0.16510411396622657,0.11495268791913986,0.11047714333981276,0.1370603024959564,0.14969565980136396,0.2011313645541668,0.36728952527046205,0.07803493469953537,0.16586130157113074,0.21778534978628158,0.17266355320811272,0.16746009588241578,0.2439188415557146,0.16833799995481968,0.1003702598810196,0.07935076992958784,0.17335185304284095,0.11400015860795974,0.15561803884804248,0.10073125146329404,0.11814371973276139,0.13015922129154206,0.150928119122982,0.16941532664000988,0.18324485838413238,0.15682076394557953,0.26168608367443086,0.2998709158599377
22,0.10565364323556423,0.16564289584755898,0.3017049057781696,0.5232061147689819,0.13926442041993142,0.10005667291581631,0.14798758491873742,0.12579614870250225,0.2303992972522974,0.1555848380178213,0.08853758219629526,0.3695937909185886,0.15828170716762544,0.07285906825214625,0.061886539943516256,0.05926175471395254,0.3458680398762226,0.3693567381799221,0.11380999553948641,0.1834457716345787,0.1309510885924101,0.13442944914102553,0.2390838411450386,0.2658705574274063,0.09416914537549019,0.17565772235393523,0.2820398136973381,0.2171780824661255,0.07049513816833496,0.08645248867571353,0.2228011130541563,0.21505912706255914
23,0.1073412500321865,0.21679135754704476,0.060293241888284686,0.17999548435211182,0.25848801851272585,0.062356976680457595,0.08917485453188419,0.1398382918536663,0.1760857767239213,0.17487934872508049,0.2119387374818325,0.08383734036237002,0.1757041622698307,0.09227330476045609,0.10595218978822231,0.07198271360248328,0.15358061626553535,0.209561170861125,0.22308320820331573,0.11080778919160367,0.22263043135404587,0.0972433914244175,0.09347115807235241,0.0842170686647296,0.08606651175767183,0.1118338828906417,0.04413878176361322,0.06999350868165494,0.27967616900801656,0.1716420042514801,0.055623259004205464,0.24766639053821562
24,0.11114582262933254,0.4362905295193195,0.09736673958599568,0.19676801972091199,0.20485714986920356,0.18789114475250243,0.23744013160467148,0.17215286806225777,0.25874724343419075,0.0897181474417448,0.17536354057490824,0.1562016197293997,0.11741999372839927,0.28556228190660476,0.2957662323117256,0.20515794046223162,0.1388100426644087,0.21178467832505704,0.3002755083143711,0.09939233813434839,0.16529443934559823,0.05017641246318817,0.10620773650705814,0.45986417919397354,0.3682708835601807,0.17877930238842965,0.09504329681396484,0.0935074370354414,0.13409728899598122,0.22573168873786925,0.34703406870365144,0.13874582163989543
25,0.36902551144361495,0.14179964490234853,0.09958295233547687,0.3727654096484184,0.12387374475598335,0.3873311676084995,0.13866716980934143,0.21784762263298035,0.1039698862284422,0.20943077355623246,0.25132098913192746,0.44643854528665544,0.23734906047582627,0.13742897644639016,0.04803138414397836,0.11165521621704101,0.2667765085399151,0.1918391242623329,0.09825793877243996,0.10077987857162952,0.24302554376423358,0.22726353585720063,0.2541332858800888,0.18352771311998367,0.14215784057974815,0.17482676222920418,0.17457326263189316,0.08678428240120412,0.42349952578544614,0.1085610707104206,0.16867926791310311,0.15474583864212035
26,0.11509728819131851,0.12121236935257912,0.1998544652760029,0.1483946819603443,0.42377770364284517,0.10894555062055587,0.09162387371063233,0.0911561407148838,0.11092616714537144,0.20028534442186355,0.40343216836452483,0.1147349849715829,0.08365322761237622,0.13152106590569018,0.5765150547027588,0.37586797833442687,0.11474497236311436,0.13498834639787674,0.1106815517693758,0.6294091656804085,0.05448762759566307,0.4532888692617416,0.1609926414489746,0.18704960517585278,0.2593843688070774,0.28097434192895887,0.20223347313702106,0.2896055267751217,0.34332469329237936,0.2668656973540783,0.4502658462524414,0.1341743239760399
27,0.1476981843262911,0.060599152818322184,0.3896260824799538,0.1467333982884884,0.334775917828083,0.055438284389674665,0.15214470982551576,0.2684879434108734,0.18331779778003693,0.15765709534287453,0.1268195054680109,0.127546853646636,0.3111207669973373,0.07935741916298866,0.1263982132077217,0.3115258511900902,0.3863284379243851,0.10030633330345154,0.080846730992198,0.12903268825262784,0.2662626089155674,0.06467534378170967,0.14026277422904967,0.12506468683481217,0.04303941611200571,0.2140561707317829,0.135312273055315,0.15637196928262712,0.13471648551523685,0.18598281875252723,0.1147907592356205,0.06892814207822084
28,0.0703172628954053,0.10888010133057832,0.13762838646769524,0.1982252150774002,0.12177418529987336,0.08493822298943997,0.20019857212901115,0.5918941852450371,0.11604408003389835,0.38371083214879037,0.08272014550864697,0.1897621990740299,0.10171623840928078,0.6827920019626618,0.23626223132014273,0.1429293681681156,0.1837500450015068,0.1664983282983303,0.21683939218521117,0.11712768152356148,0.20460834965109825,0.22164780497550965,0.09501494891941548,0.2832880298793316,0.1212900848686695,0.8706155335903167,0.07230940490961074,0.128310293443501,0.2644715431332588,0.08855405338108539,0.1549294275045395,0.1571068812906742
29,0.18008008867502212,0.08159774109721184,0.5223236086964608,0.14846551351249218,0.1971873912215233,0.46428275734186175,0.18460249602794648,0.12665985733270646,0.1868578803539276,0.6761485785245895,0.7989991188049317,0.3325694757699966,0.23731079772114755,0.2799332208931446,0.10964924260973931,0.5491327637434006,0.2058093385398388,0.17148013927042485,0.6340041446685791,0.3418221202492714,0.3083309602737427,0.3311860418319702,0.2670144885778427,0.28612964957952497,0.1908259065449238,0.21559037163853645,0.3142679603397846,0.12335460413247347,0.41485005646944045,0.15360957503318787,1.1644387638568878,0.26295732736587524
30,0.06535624139010907,0.1608163184672594,0.3899352750182152,0.122341066300869,0.2552391435205936,0.160787995159626,0.1234724260866642,0.33317196398973464,0.2113686040043831,0.5044944050908089,0.24179061591625214,0.1810472282767296,0.6450646889209747,0.026862874943763018,0.2442910498380661,0.294907278418541,0.1892928470671177,0.04207350365817547,0.22785710617899896,0.12052890107035637,0.1595637895166874,0.1077784102410078,0.18947820961475373,0.12707268968224525,0.28686794847249986,0.3547686743736267,0.6066862416267395,1.3641603434085845,0.14938068613409997,0.1348312023282051,0.18574685230851173,0.1977227234840393
31,0.49707078039646146,0.34277342677116396,0.6728379267454148,0.3540577182173729,0.4807253473997116,0.3313588020205498,0.38985637843608856,0.36294125139713285,0.47732833683490755,0.35715133003890515,0.45486672818660734,0.5973718965053558,0.6223768448829651,0.27323087215423586,0.5689295613765717,0.5146414002776146,0.4669424349069595,0.43812245517969134,0.34028015106916426,0.44295164674520493,0.37191626876592637,0.4472296726703644,1.5780378568172455,0.3116989275813103,0.4013283622264862,0.41796583026647566,0.2881914022564888,0.5300952315330505,0.5349417012929917,0.6052701532840729,0.5782215541601181,0.4192332661151886
