edge,score
a22.h9->m23,0.012512207
a22.h13->m23,-0.017211914
m22->m23,-0.04248047
a23.h0->m23,-0.07128906
a23.h1->m23,-0.027709961
a23.h2->m23,-0.01586914
a23.h4->m23,-0.024536133
m0->logits,0.028808594
m1->logits,-0.017700195
m3->logits,0.06640625
a6.h3->logits,-0.014770508
a6.h8->logits,-0.012023926
m6->logits,-0.051513672
a7.h11->logits,0.021972656
m7->logits,-0.040283203
a8.h6->logits,-0.01965332
a8.h7->logits,0.012023926
a8.h10->logits,0.012817383
m9->logits,0.083984375
a10.h12->logits,-0.019165039
m10->logits,-0.052490234
m11->logits,-0.08203125
a12.h0->logits,0.04248047
a12.h5->logits,-0.020507812
a12.h7->logits,-0.016723633
m12->logits,-0.061767578
a13.h10->logits,0.015991211
a13.h11->logits,-0.036621094
m13->logits,0.059570312
a14.h1->logits,-0.036132812
a14.h2->logits,0.028808594
a14.h6->logits,0.01965332
a14.h7->logits,-0.015380859
m14->logits,0.044921875
a15.h2->logits,0.019042969
a15.h4->logits,-0.020751953
a15.h6->logits,-0.022216797
m15->logits,-0.0546875
a16.h7->logits,-0.022338867
a16.h10->logits,-0.021118164
a16.h11->logits,0.05908203
a16.h13->logits,-0.015319824
m16->logits,-0.052246094
a17.h0->logits,-0.016601562
a17.h1->logits,-0.026123047
a17.h5->logits,0.013427734
a17.h9->logits,-0.018554688
m18->logits,0.092285156
a19.h8->logits,0.016601562
a19.h9->logits,0.014282227
a19.h12->logits,-0.045654297
a19.h13->logits,-0.056884766
m19->logits,-0.022338867
a20.h3->logits,0.012573242
a20.h10->logits,-0.029663086
a20.h11->logits,0.023925781
m20->logits,0.075683594
a21.h3->logits,0.01586914
a21.h6->logits,-0.018554688
a21.h8->logits,0.014221191
m21->logits,-0.15039062
a22.h1->logits,0.014465332
a22.h4->logits,0.025756836
a22.h8->logits,-0.013122559
a22.h9->logits,-0.018188477
a22.h13->logits,0.0390625
m22->logits,0.033203125
a23.h0->logits,0.016235352
a23.h4->logits,0.014526367
m23->logits,0.40820312
