edge,score
a9.h20->logits,0.032714844
a9.h28->logits,-0.045898438
m9->logits,-0.030883789
a10.h4->logits,0.040039062
a10.h11->logits,0.03540039
a10.h21->logits,0.03173828
a10.h27->logits,0.040039062
m10->logits,0.06640625
a11.h19->logits,-0.033691406
a11.h21->logits,-0.06225586
a11.h22->logits,0.064453125
a12.h8->logits,-0.05883789
a12.h9->logits,0.037109375
a12.h11->logits,-0.041259766
a12.h22->logits,0.03540039
a12.h23->logits,-0.03881836
m12->logits,0.11669922
a13.h9->logits,-0.033447266
a13.h13->logits,0.036376953
a13.h15->logits,0.10107422
a13.h28->logits,-0.05053711
m13->logits,-0.20117188
a14.h11->logits,0.055664062
a14.h15->logits,0.030883789
a14.h19->logits,-0.095703125
m14->logits,-0.52734375
a15.h2->logits,-0.031982422
a15.h14->logits,-0.12695312
a15.h15->logits,-0.037353516
a15.h24->logits,-0.20898438
a15.h25->logits,0.18359375
a15.h26->logits,-0.044921875
a15.h27->logits,0.06982422
m15->logits,-0.038330078
